VAR1,VAR2,VAR3,VAR4,TRAITEMENT,CIBLE
0.249216,C,0.643624,0.822934,T0,0
0.864424,C,0.036524,0.357796,T0,0
0.442407,A,0.939622,0.163205,T0,0
0.338538,B,0.992219,0.361829,T0,0
0.700021,A,0.035124,0.522374,T0,0
0.391288,C,0.120664,0.642324,T0,0
0.010822,C,0.228112,0.136696,T0,0
0.945036,C,0.130251,0.179177,T0,0
0.533884,A,0.453003,0.893956,T0,0
0.317619,C,0.543871,0.038181,T0,0
0.271385,A,0.395508,0.051116,T0,1
0.600807,A,0.341699,0.068656,T0,0
0.061843,A,0.584191,0.805873,T0,1
0.512039,B,0.027624,0.957372,T0,0
0.751245,B,0.223162,0.236316,T0,0
0.715106,A,,0.559356,T0,0
0.467374,B,0.285925,0.188191,T0,0
0.575944,C,0.890287,0.101907,T0,0
0.634880,C,0.894847,0.843729,T0,0
0.123268,C,0.331763,0.293756,T0,0
0.370594,C,0.834526,0.521717,T0,0
0.576436,B,0.203253,0.600109,T0,0
0.715803,B,0.056428,0.920596,T0,0
0.671441,A,,0.544335,T0,0
0.402217,A,0.609859,0.520758,T0,1
0.475526,B,,0.539506,T0,0
0.928988,C,0.170577,0.136364,T0,0
0.463145,B,0.014992,0.789335,T0,0
0.375066,C,0.562119,0.892099,T0,0
0.104973,C,0.207666,0.765258,T0,0
0.157181,C,0.754327,0.619681,T0,0
0.803171,A,0.072383,0.151669,T0,0
0.101221,C,0.252427,0.580635,T0,0
0.637195,C,0.445027,0.773142,T0,0
0.438983,C,0.099080,0.734400,T0,0
0.804190,C,0.878661,0.960948,T0,0
0.890217,C,,0.351767,T0,0
0.627660,A,0.225276,0.635278,T0,0
0.941423,C,0.543889,0.732682,T0,0
0.051640,A,,0.291521,T0,1
0.236179,A,0.042829,0.825991,T0,1
0.581267,C,0.269664,0.550429,T0,0
0.824941,B,0.899474,0.229315,T0,0
0.730418,C,0.547618,0.406706,T0,0
0.263136,C,0.246463,0.896797,T0,0
0.841965,A,,0.185139,T0,0
0.833376,C,0.574790,0.879608,T0,0
0.051555,C,0.545648,0.964190,T0,0
0.144561,C,0.867423,0.953338,T0,0
0.763567,C,,0.222430,T0,0
0.159214,B,0.296550,0.645062,T0,0
0.481669,A,0.687654,0.496348,T0,1
0.725609,A,0.099735,0.404518,T0,0
0.736176,A,0.585015,0.646961,T0,0
0.606022,B,0.233432,0.430917,T0,0
0.073265,C,0.119671,0.876509,T0,0
0.216918,A,,0.517648,T0,1
0.857791,B,0.840934,0.036690,T0,0
0.833913,C,0.068251,0.156704,T0,0
0.810099,C,0.792863,0.954570,T0,0
0.382712,B,0.804224,0.288677,T0,0
0.661257,A,0.825776,0.186436,T0,0
0.516582,C,0.590161,0.806931,T0,0
0.986651,C,0.097326,0.866885,T0,0
0.394526,B,0.624873,0.880319,T0,0
0.310914,A,,0.037894,T0,1
0.980313,C,0.021844,0.561689,T0,0
0.316763,B,0.415698,0.286395,T0,0
0.121499,C,0.101167,0.144788,T0,0
0.458886,C,0.131700,0.116004,T0,0
0.101586,C,0.590400,0.272723,T0,0
0.008594,C,0.590506,0.787155,T0,0
0.519310,C,0.572042,0.095888,T0,0
0.412892,B,0.594688,0.600666,T0,0
0.050170,B,0.705617,0.306086,T0,0
0.287370,A,0.061670,0.425405,T0,1
0.995308,A,0.660521,0.444808,T0,0
0.917067,A,0.475404,0.773221,T0,0
0.150219,B,0.559429,0.492997,T0,0
0.882856,A,0.267302,0.234413,T0,0
0.928266,C,0.556447,0.623675,T0,0
0.912576,A,0.282586,0.841366,T0,0
0.409254,C,0.077366,0.426576,T0,0
0.272965,B,0.890127,0.083619,T0,0
0.459939,C,0.442684,0.571164,T0,0
0.836275,B,0.504464,0.759024,T0,0
0.657658,A,0.662486,0.156503,T0,0
0.499370,A,0.972259,0.365039,T0,0
0.131576,C,0.894706,0.319534,T0,0
0.457660,C,0.233564,0.937276,T0,0
0.850815,A,0.573192,0.135261,T0,0
0.445553,A,0.601261,0.454816,T0,1
0.663741,B,0.734925,0.410155,T0,0
0.244146,B,,0.892046,T0,0
0.999646,C,0.473696,0.048292,T0,0
0.711277,A,0.632443,0.534890,T0,0
0.696326,A,0.884962,0.614035,T0,0
0.992542,C,0.237664,0.093649,T0,0
0.365893,B,0.569178,0.812388,T0,0
0.591288,C,0.595881,0.293428,T0,0
0.872407,C,0.752043,0.586333,T0,0
0.273384,A,0.154233,0.052070,T0,1
0.071261,A,,0.936512,T0,0
0.142388,B,0.793311,0.558387,T0,0
0.225420,C,0.162614,0.696919,T0,0
0.738356,C,0.440597,0.093242,T0,0
0.945706,B,,0.790659,T0,0
0.797636,A,0.532257,0.662808,T0,0
0.378923,C,0.626115,0.725383,T0,0
0.259368,C,0.179316,0.550118,T0,0
0.630545,C,,0.401930,T0,0
0.786223,B,0.463350,0.833402,T0,0
0.170048,B,,0.223214,T0,0
0.571461,C,0.538404,0.713905,T0,0
0.018073,C,0.511618,0.974926,T0,0
0.889616,A,0.183626,0.928408,T0,0
0.859187,B,0.068067,0.853287,T0,0
0.740082,A,0.327636,0.621097,T0,0
0.705539,C,0.647420,0.963937,T0,0
0.083694,B,0.897037,0.590013,T0,0
0.035851,A,0.875112,0.487145,T0,0
0.057809,B,0.047459,0.733856,T0,0
0.572636,C,0.777540,0.698558,T0,0
0.139979,C,,0.948635,T0,0
0.917294,B,,0.940405,T0,0
0.558495,A,0.081669,0.679180,T0,0
0.517396,B,0.440658,0.674604,T0,0
0.148679,B,0.806355,0.411109,T0,0
0.259817,C,0.301064,0.930705,T0,0
0.314122,A,0.024566,0.323724,T0,1
0.949784,B,0.919625,0.541184,T0,0
0.770107,B,0.323965,0.629248,T0,0
0.988277,B,0.094459,0.214652,T0,0
0.930449,A,0.236408,0.368746,T0,0
0.654702,C,0.193252,0.411140,T0,0
0.434050,A,0.550590,0.656202,T0,1
0.461833,A,0.182899,0.930492,T0,1
0.145976,C,0.750069,0.368361,T0,0
0.969458,C,0.577525,0.415585,T0,0
0.876565,B,0.107607,0.560714,T0,0
0.386370,B,0.640971,0.288037,T0,0
0.809057,C,0.666631,0.793025,T0,0
0.877549,A,0.184853,0.350672,T0,0
0.531442,C,0.667395,0.501809,T0,0
0.714564,B,0.052544,0.275111,T0,0
0.661849,B,0.841876,0.866871,T0,0
0.400162,C,0.090786,0.578493,T0,0
0.852664,A,0.894570,0.887054,T0,0
0.134455,B,0.145196,0.127833,T0,0
0.700712,B,0.146762,0.832959,T0,0
0.258675,B,0.863060,0.319105,T0,0
0.229860,A,0.394987,0.784623,T0,1
0.368823,A,0.404789,0.682910,T0,1
0.436090,A,0.153267,0.448517,T0,1
0.320076,B,0.848362,0.138486,T0,0
0.967617,A,0.880708,0.138566,T0,0
0.104659,B,0.664100,0.934100,T0,0
0.636634,A,0.653132,0.946681,T0,0
0.551895,C,0.198510,0.568291,T0,0
0.608038,C,,0.182960,T0,0
0.132294,A,0.860874,0.583286,T0,0
0.480740,B,0.307529,0.488249,T0,0
0.815054,A,0.887249,0.688685,T0,0
0.751893,B,0.618071,0.501604,T0,0
0.250958,B,0.594994,0.808199,T0,0
0.756969,A,0.865694,0.453651,T0,0
0.836875,C,0.512708,0.969784,T0,0
0.069997,B,0.140422,0.811631,T0,0
0.714173,B,0.732673,0.671824,T0,0
0.494389,C,0.849138,0.193045,T0,0
0.357885,A,,0.197481,T0,1
0.493914,B,0.652809,0.631986,T0,0
0.064877,C,0.246810,0.494423,T0,0
0.232923,B,0.463626,0.370637,T0,0
0.720483,A,0.917869,0.203678,T0,0
0.971644,C,0.736589,0.414022,T0,0
0.668205,C,0.283323,0.639640,T0,0
0.515403,A,0.650241,0.321575,T0,0
0.421984,C,0.823318,0.747775,T0,0
0.333997,A,0.305451,0.374997,T0,1
0.320986,B,0.963742,0.748605,T0,0
0.793171,A,0.619027,0.472527,T0,0
0.624168,C,0.003858,0.610722,T0,0
0.046125,C,,0.900284,T0,0
0.513696,C,0.335794,0.649201,T0,0
0.089743,A,0.508107,0.616132,T0,1
0.500298,A,0.417898,0.527475,T0,0
0.056636,B,0.502932,0.684999,T0,0
0.719550,C,0.383335,0.040806,T0,0
0.653809,B,0.640745,0.274354,T0,0
0.653653,A,0.417088,0.537494,T0,0
0.867250,C,0.216410,0.638499,T0,0
0.321113,A,,0.593600,T0,1
0.156277,B,0.829867,0.466292,T0,0
0.459300,C,0.136462,0.469269,T0,0
0.616094,A,0.703820,0.188734,T0,0
0.831333,C,0.891696,0.373291,T0,0
0.619519,A,0.806603,0.045866,T0,0
0.645620,A,0.945858,0.139366,T0,0
0.633502,B,0.208856,0.313581,T0,0
0.319940,C,0.646590,0.373767,T0,0
0.425112,B,0.434917,0.432649,T0,0
0.608246,C,0.766435,0.241867,T0,0
0.238819,B,0.549529,0.436871,T0,0
0.208209,C,0.273053,0.702922,T0,0
0.761926,C,0.977775,0.335825,T0,0
0.430689,C,0.119143,0.891224,T0,0
0.194366,B,0.861510,0.591497,T0,0
0.941503,B,0.259672,0.290478,T0,0
0.391743,A,0.527426,0.941513,T0,1
0.271253,A,0.006194,0.765058,T0,1
0.050902,B,0.877260,0.114330,T0,0
0.520002,A,0.367349,0.705235,T0,0
0.665223,C,0.162164,0.978078,T0,0
0.644119,B,0.154208,0.879278,T0,0
0.171040,A,,0.015655,T0,1
0.607654,C,0.694854,0.074275,T0,0
0.532903,B,0.796256,0.345782,T0,0
0.114262,C,0.871289,0.995373,T0,0
0.672303,B,0.687851,0.684841,T0,0
0.691715,A,0.608021,0.883627,T0,0
0.013281,C,0.106354,0.251225,T0,0
0.907946,B,0.523995,0.901895,T0,0
0.787548,B,0.897071,0.930881,T0,0
0.917145,C,0.613706,0.002435,T0,0
0.625574,A,0.045199,0.670843,T0,0
0.685976,C,,0.345872,T0,0
0.975763,C,0.887409,0.033695,T0,0
0.084343,B,0.198522,0.529602,T0,0
0.555134,A,0.576594,0.963894,T0,0
0.078034,A,0.709025,0.455416,T0,1
0.505286,B,,0.515404,T0,0
0.128465,A,0.234357,0.757037,T0,1
0.478789,C,0.623473,0.118382,T0,0
0.757175,B,0.685763,0.422809,T0,0
0.697224,C,0.647469,0.096784,T0,0
0.101673,B,0.212765,0.198137,T0,0
0.222026,B,0.330016,0.172697,T0,0
0.842656,A,0.458392,0.089399,T0,0
0.349241,C,0.740944,0.928138,T0,0
0.510701,B,0.286871,0.809342,T0,0
0.677041,B,0.065590,0.575209,T0,0
0.920210,A,0.388502,0.039853,T0,0
0.784256,A,0.282520,0.107706,T0,0
0.681472,A,0.071818,0.133717,T0,0
0.452228,C,0.781577,0.057462,T0,0
0.278506,C,0.084551,0.744536,T0,0
0.799305,C,0.815555,0.508373,T0,0
0.728361,B,0.256436,0.183745,T0,0
0.176033,A,0.984298,0.155916,T0,0
0.525679,A,0.009341,0.464539,T0,0
0.809573,B,0.926411,0.223089,T0,0
0.700071,B,0.210304,0.820257,T0,0
0.309322,C,0.122274,0.103097,T0,0
0.779572,B,0.448199,0.779964,T0,0
0.270728,B,0.688631,0.738328,T0,0
0.116936,B,0.045498,0.839915,T0,0
0.854260,A,0.876251,0.982337,T0,0
0.925030,A,0.992005,0.406089,T0,0
0.224798,B,0.438575,0.030808,T0,0
0.812219,A,0.525897,0.800200,T0,0
0.236935,B,0.975077,0.684457,T0,0
0.409278,B,0.933950,0.030416,T0,0
0.286642,C,0.655508,0.919973,T0,0
0.060458,B,0.846344,0.829978,T0,0
0.822348,A,0.172538,0.951521,T0,0
0.701078,C,0.026063,0.212043,T0,0
0.084192,C,0.870362,0.877936,T0,0
0.250250,B,0.132021,0.337252,T0,0
0.646268,B,0.361456,0.625009,T0,0
0.678796,A,0.410415,0.007553,T0,0
0.342596,A,0.247366,0.186302,T0,1
0.765348,B,0.774008,0.238389,T0,0
0.028992,C,0.085379,0.859643,T0,0
0.502685,B,0.565610,0.934385,T0,0
0.099914,A,0.145815,0.477904,T0,1
0.313478,B,,0.460702,T0,0
0.377962,C,0.253755,0.292611,T0,0
0.358551,A,0.861694,0.089973,T0,0
0.938558,B,0.130815,0.319993,T0,0
0.811051,C,0.347180,0.833671,T0,0
0.427602,A,0.730194,0.083324,T0,1
0.871409,B,0.891992,0.938396,T0,0
0.985746,A,0.276135,0.257841,T0,0
0.453819,A,0.736200,0.984634,T0,1
0.763640,C,0.732358,0.626057,T0,0
0.293303,C,0.430007,0.766068,T0,0
0.452743,A,0.320530,0.267063,T0,1
0.065411,A,0.483273,0.865048,T0,1
0.174343,A,0.561072,0.327592,T0,1
0.608327,A,0.174919,0.137824,T0,0
0.056680,A,0.077011,0.595750,T0,1
0.319125,B,0.045013,0.021467,T0,0
0.979022,C,0.678913,0.913730,T0,0
0.237361,A,0.339410,0.871837,T0,1
0.380619,A,0.846877,0.614723,T0,0
0.832985,B,0.516790,0.236161,T0,0
0.072556,B,0.076758,0.083269,T0,0
0.295628,B,0.991010,0.971467,T0,0
0.403531,B,0.538506,0.075212,T0,0
0.763598,C,0.824687,0.305997,T0,0
0.505710,B,0.550504,0.079858,T0,0
0.630279,A,0.122623,0.982942,T0,0
0.071634,C,0.857991,0.830995,T0,0
0.637269,A,0.343706,0.360202,T0,0
0.767055,A,0.573742,0.809706,T0,0
0.954047,C,0.062369,0.581776,T0,0
0.940270,A,0.864867,0.678850,T0,0
0.659170,B,0.136882,0.962267,T0,0
0.902655,C,0.572987,0.862456,T0,0
0.075801,A,0.321116,0.849271,T0,1
0.098048,C,0.473429,0.761481,T0,0
0.490447,C,0.798260,0.703166,T0,0
0.681516,B,,0.816583,T0,0
0.355408,C,0.647192,0.720134,T0,0
0.600968,A,0.338780,0.893230,T0,0
0.275856,C,0.864487,0.173522,T0,0
0.638430,C,0.191324,0.012581,T0,0
0.856013,C,0.687789,0.909151,T0,0
0.196093,B,0.337405,0.286400,T0,0
0.030375,C,0.901155,0.201198,T0,0
0.581241,C,0.889818,0.179862,T0,0
0.805725,B,0.036454,0.284431,T0,0
0.863603,C,0.619566,0.725575,T0,0
0.432511,C,0.239578,0.025132,T0,0
0.835630,A,0.318111,0.481796,T0,0
0.057264,B,0.752812,0.524021,T0,0
0.042859,C,0.692669,0.584121,T0,0
0.754184,B,0.757444,0.174807,T0,0
0.999156,C,0.024221,0.932711,T0,0
0.074628,A,,0.802145,T0,0
0.768778,B,,0.787445,T0,0
0.087176,A,0.685598,0.744105,T0,1
0.849970,C,,0.134947,T0,0
0.142241,A,0.983119,0.427352,T0,0
0.485505,A,0.294108,0.047970,T0,1
0.747940,A,0.031179,0.859062,T0,0
0.004130,C,0.540536,0.994664,T0,0
0.311067,C,0.600929,0.197256,T0,0
0.978599,C,0.482523,0.548738,T0,0
0.901316,C,0.325137,0.011114,T0,0
0.297444,B,0.852377,0.777243,T0,0
0.455338,B,0.706663,0.968172,T0,0
0.380856,C,0.354306,0.803838,T0,0
0.595051,B,0.769733,0.614366,T0,0
0.171643,A,0.552101,0.448459,T0,1
0.988310,C,0.815281,0.939046,T0,0
0.024025,C,0.251177,0.514877,T0,0
0.136584,A,0.661315,0.125834,T0,1
0.327636,C,0.319023,0.725210,T0,0
0.803806,B,0.323507,0.924615,T0,0
0.582025,C,0.961490,0.110043,T0,0
0.536296,A,0.315245,0.053052,T0,0
0.545372,C,0.122086,0.290592,T0,0
0.497631,C,0.925577,0.786706,T0,0
0.840242,B,0.938928,0.038363,T0,0
0.170131,C,0.226516,0.117919,T0,0
0.522996,C,0.042370,0.310585,T0,0
0.513153,B,0.861128,0.799899,T0,0
0.230985,C,,0.311648,T0,0
0.557464,B,0.364437,0.463874,T0,0
0.825894,A,0.133705,0.767145,T0,0
0.400279,A,0.648685,0.504631,T0,1
0.336766,B,0.661784,0.766138,T0,0
0.498870,C,0.276592,0.947360,T0,0
0.921477,A,0.983209,0.958619,T0,0
0.077018,A,0.295451,0.368490,T0,1
0.271331,C,0.886414,0.890015,T0,0
0.560129,A,,0.346610,T0,0
0.527503,C,0.883891,0.312137,T0,0
0.886826,B,0.410523,0.736612,T0,0
0.157226,B,0.241405,0.854885,T0,0
0.712443,B,0.357028,0.696655,T0,0
0.794397,A,0.754931,0.566630,T0,0
0.322488,C,0.280620,0.900453,T0,0
0.398742,A,0.274062,0.870121,T0,1
0.455024,C,0.460379,0.422147,T0,0
0.289375,A,0.461874,0.762167,T0,1
0.881921,A,0.837238,0.333964,T0,0
0.410255,C,0.751371,0.168538,T0,0
0.017092,B,0.524672,0.616947,T0,0
0.157088,B,0.295258,0.859054,T0,0
0.800048,A,,0.126399,T0,0
0.502667,B,0.600907,0.934746,T0,0
0.677755,C,0.535159,0.069050,T0,0
0.349902,C,0.544102,0.908527,T0,0
0.074343,C,0.306259,0.154489,T0,0
0.750696,B,0.098251,0.354693,T0,0
0.061956,A,0.552057,0.002283,T0,1
0.601655,B,0.349269,0.299784,T0,0
0.880561,A,0.624524,0.452610,T0,0
0.521520,C,0.073290,0.728853,T0,0
0.173498,B,0.993691,0.813710,T0,0
0.791852,A,0.277666,0.650706,T0,0
0.821371,A,0.458808,0.779610,T0,0
0.947486,B,0.259534,0.596134,T0,0
0.128910,C,0.454354,0.754468,T0,0
0.625344,B,0.853648,0.269978,T0,0
0.143406,C,0.931922,0.934413,T0,0
0.747485,A,0.025387,0.032068,T0,0
0.894327,A,0.593767,0.172690,T0,0
0.433094,C,0.564324,0.761420,T0,0
0.000897,C,0.361172,0.120435,T0,0
0.264158,B,0.542290,0.916184,T0,0
0.752204,C,0.054092,0.756223,T0,0
0.804519,A,0.787273,0.186945,T0,0
0.621172,A,0.671094,0.222105,T0,0
0.279549,B,0.034493,0.430952,T0,0
0.125469,C,0.142817,0.732962,T0,0
0.654659,C,0.641024,0.592525,T0,0
0.728022,B,0.697308,0.157460,T0,0
0.776235,B,0.911391,0.330208,T0,0
0.447210,A,0.371444,0.919675,T0,1
0.781816,A,0.628600,0.800215,T0,0
0.678995,B,0.797580,0.035800,T0,0
0.885840,A,,0.117212,T0,0
0.595143,B,0.794472,0.189796,T0,0
0.058183,C,0.118133,0.985338,T0,0
0.529225,B,0.970680,0.115891,T0,0
0.416097,A,0.158154,0.552689,T0,1
0.027028,C,,0.356590,T0,0
0.299477,B,0.276006,0.380177,T0,0
0.505882,C,0.618683,0.198808,T0,0
0.908178,B,0.251489,0.937649,T0,0
0.709060,A,,0.741654,T0,0
0.326990,B,0.573212,0.777665,T0,0
0.849055,C,0.082275,0.289783,T0,0
0.277206,A,0.669370,0.353600,T0,1
0.470209,A,0.739011,0.131662,T0,1
0.149753,C,0.244543,0.656718,T0,0
0.872304,B,0.118092,0.345231,T0,0
0.115177,C,0.474854,0.793858,T0,0
0.121555,C,0.722418,0.595954,T0,0
0.709216,B,0.878274,0.050051,T0,0
0.016465,A,0.121712,0.794114,T0,1
0.248134,A,,0.539957,T0,1
0.586975,A,0.448488,0.531147,T0,0
0.657076,B,0.155361,0.180391,T0,0
0.236693,C,0.566458,0.451456,T0,0
0.522474,B,0.632707,0.349678,T0,0
0.462681,C,0.481034,0.015688,T0,0
0.219565,C,0.804302,0.195834,T0,0
0.956916,A,0.684809,0.005226,T0,0
0.147551,C,0.155020,0.261304,T0,0
0.637051,B,,0.418498,T0,0
0.434497,C,,0.161429,T0,0
0.796532,C,0.068503,0.828262,T0,0
0.489052,C,0.510362,0.881203,T0,0
0.020019,A,0.670817,0.409563,T0,1
0.018678,B,0.078757,0.787705,T0,0
0.396384,A,0.212451,0.839211,T0,1
0.820508,C,0.614985,0.986226,T0,0
0.479386,B,0.893477,0.878277,T0,0
0.322246,C,0.424770,0.296592,T0,0
0.664471,A,0.241113,0.865345,T0,0
0.212919,C,0.592297,0.304110,T0,0
0.153285,B,0.044115,0.984637,T0,0
0.210374,B,0.395680,0.068313,T0,0
0.464939,A,0.432347,0.492926,T0,1
0.475200,B,0.990305,0.708818,T0,0
0.365381,B,,0.761328,T0,0
0.158102,A,0.005184,0.242798,T0,1
0.934636,A,0.809074,0.814551,T0,0
0.016942,B,0.053836,0.177007,T0,0
0.067257,B,,0.399997,T0,0
0.944061,A,0.773948,0.484630,T0,0
0.139039,A,0.595734,0.984053,T0,1
0.768801,A,0.812822,0.852228,T0,0
0.942892,A,0.182048,0.828700,T0,0
0.441062,B,,0.611342,T0,0
0.637586,B,0.573465,0.282879,T0,0
0.595358,B,0.138230,0.657181,T0,0
0.861815,C,0.291948,0.628357,T0,0
0.035070,A,0.986390,0.284272,T0,0
0.973180,A,0.933833,0.743006,T0,0
0.553231,B,0.696796,0.810179,T0,0
0.986646,A,0.348555,0.158404,T0,0
0.687743,B,0.825069,0.733343,T0,0
0.364910,C,0.913460,0.405687,T0,0
0.572753,C,0.286023,0.244965,T0,0
0.375306,A,0.787682,0.326243,T0,1
0.816981,A,0.650776,0.955628,T0,0
0.808784,C,,0.821908,T0,0
0.891812,A,0.085782,0.383680,T0,0
0.305077,A,0.069172,0.647547,T0,1
0.786146,C,0.249704,0.618318,T0,0
0.306761,A,0.953642,0.614570,T0,0
0.105058,C,0.857172,0.628846,T0,0
0.878943,B,0.229857,0.006538,T0,0
0.347817,C,0.232576,0.697481,T0,0
0.805844,C,0.919218,0.560821,T0,0
0.227232,A,0.661196,0.578682,T0,1
0.593537,C,0.059678,0.859001,T0,0
0.074918,A,0.425196,0.320144,T0,1
0.168935,A,0.544592,0.529419,T0,1
0.901354,C,0.550028,0.386132,T0,0
0.761110,A,,0.666082,T0,0
0.365415,B,0.547584,0.176067,T0,0
0.543977,B,0.165775,0.465549,T0,0
0.246880,B,0.004543,0.375454,T0,0
0.716913,B,0.873695,0.143253,T0,0
0.525538,B,0.916358,0.530509,T0,0
0.010194,C,0.201611,0.763765,T0,0
0.489158,C,0.086238,0.635973,T0,0
0.037682,A,0.037122,0.397340,T0,1
0.654396,C,0.758061,0.878580,T0,0
0.180307,C,0.727917,0.150296,T0,0
0.248010,C,0.965950,0.827664,T0,0
0.432082,A,0.958416,0.713373,T0,0
0.666737,B,0.020745,0.438080,T0,0
0.091207,A,0.467929,0.651910,T0,1
0.324866,B,,0.542607,T0,0
0.028148,A,0.023653,0.944128,T0,1
0.610274,A,0.177346,0.052048,T0,0
0.871909,C,0.194772,0.917408,T0,0
0.000327,A,0.864939,0.877737,T0,0
0.520007,B,0.153781,0.409679,T0,0
0.057182,A,0.210649,0.113160,T0,1
0.122509,C,0.868992,0.351943,T0,0
0.939151,B,0.755086,0.439787,T0,0
0.161326,A,0.673778,0.058105,T0,1
0.784879,C,0.069399,0.657920,T0,0
0.344992,C,0.579799,0.576630,T0,0
0.479518,C,0.372248,0.835943,T0,0
0.231718,A,0.278762,0.996476,T0,1
0.518560,B,0.851055,0.113815,T0,0
0.187682,B,0.555388,0.454533,T0,0
0.196225,C,0.033166,0.990643,T0,0
0.478271,A,0.207607,0.982430,T0,1
0.564141,A,0.255602,0.267569,T0,0
0.860595,A,,0.804816,T0,0
0.431908,C,0.734672,0.259497,T0,0
0.776140,A,0.678357,0.122061,T0,0
0.776168,A,0.343632,0.585160,T0,0
0.309472,A,0.807288,0.108261,T0,0
0.560643,A,0.546723,0.502084,T0,0
0.644335,C,0.204354,0.693015,T0,0
0.345373,B,,0.086617,T0,0
0.082423,B,0.071390,0.258811,T0,0
0.966112,B,0.561462,0.518233,T0,0
0.269199,B,0.318089,0.294216,T0,0
0.943679,C,0.171632,0.539820,T0,0
0.879236,C,0.982981,0.940960,T0,0
0.168823,C,0.662102,0.943627,T0,0
0.386411,B,0.819839,0.779338,T0,0
0.077244,C,0.630093,0.369222,T0,0
0.602904,C,0.851031,0.624237,T0,0
0.508706,A,0.207429,0.940603,T0,0
0.675930,A,0.428056,0.349173,T0,0
0.186684,B,0.401445,0.746745,T0,0
0.188435,B,,0.454752,T0,0
0.602262,A,0.403981,0.691639,T0,0
0.796073,C,0.270997,0.982784,T0,0
0.506162,C,,0.950288,T0,0
0.482027,A,0.886143,0.007871,T0,0
0.401219,A,0.728678,0.626108,T0,1
0.322209,A,0.616695,0.274251,T0,1
0.134774,C,0.061875,0.575961,T0,0
0.985282,C,0.866030,0.092626,T0,0
0.800588,C,,0.620550,T0,0
0.272910,B,0.102959,0.045286,T0,0
0.265633,A,0.214743,0.013773,T0,1
0.529210,B,0.048538,0.744670,T0,0
0.336360,B,0.765840,0.101514,T0,0
0.971289,C,,0.371717,T0,0
0.313858,C,0.662187,0.223914,T0,0
0.960948,A,0.268432,0.746299,T0,0
0.810494,B,0.861500,0.575429,T0,0
0.436906,A,0.034250,0.997168,T0,1
0.694258,A,0.548562,0.885798,T0,0
0.910460,A,0.746929,0.793887,T0,0
0.467948,B,0.532116,0.821847,T0,0
0.216297,C,0.526499,0.074639,T0,0
0.783413,A,0.920628,0.101713,T0,0
0.880557,B,0.713695,0.702784,T0,0
0.782678,C,0.774681,0.579300,T0,0
0.269076,A,0.774228,0.541425,T0,1
0.688177,A,0.784049,0.804365,T0,0
0.841643,B,0.156510,0.441748,T0,0
0.699848,C,0.069856,0.696959,T0,0
0.637378,B,0.816061,0.562042,T0,0
0.907517,A,0.682057,0.964609,T0,0
0.890390,C,0.646430,0.109075,T0,0
0.406098,A,0.559408,0.683790,T0,1
0.704272,C,0.878015,0.518057,T0,0
0.575357,C,0.389807,0.474456,T0,0
0.708917,A,0.896653,0.415573,T0,0
0.925009,C,0.941754,0.608158,T0,0
0.709910,B,0.562547,0.558667,T0,0
0.154011,B,0.396442,0.789703,T0,0
0.367616,B,0.812404,0.827531,T0,0
0.383849,B,0.914315,0.072802,T0,0
0.508138,C,0.437674,0.776413,T0,0
0.883490,B,0.136333,0.166436,T0,0
0.749434,B,0.726975,0.113277,T0,0
0.935169,B,0.742868,0.553183,T0,0
0.768693,B,0.205278,0.768121,T0,0
0.686135,A,0.070936,0.829941,T0,0
0.434873,B,0.538244,0.794541,T0,0
0.108315,A,0.127667,0.757809,T0,1
0.512586,C,0.762773,0.674346,T0,0
0.614488,B,0.147840,0.747391,T0,0
0.574992,B,0.420814,0.334787,T0,0
0.406595,A,0.591446,0.149022,T0,1
0.176825,C,0.339790,0.483522,T0,0
0.975425,C,,0.196834,T0,0
0.267532,C,0.548481,0.593934,T0,0
0.586593,C,0.913448,0.109773,T0,0
0.315935,A,0.590749,0.569848,T0,1
0.736552,C,0.753853,0.377776,T0,0
0.864501,C,,0.845666,T0,0
0.510978,C,,0.093355,T0,0
0.101403,C,0.835429,0.570337,T0,0
0.905115,C,0.047567,0.003088,T0,0
0.127383,C,0.681768,0.055521,T0,0
0.577888,C,0.204308,0.895178,T0,0
0.701545,C,0.181294,0.275981,T0,0
0.975808,C,0.789863,0.957375,T0,0
0.798806,C,0.349673,0.838196,T0,0
0.249199,B,0.830880,0.204629,T0,0
0.916279,B,0.248456,0.714625,T0,0
0.641537,A,0.523924,0.053424,T0,0
0.885847,A,0.595258,0.140207,T0,0
0.081360,B,0.595534,0.439698,T0,0
0.731415,A,0.488985,0.926294,T0,0
0.485294,C,0.029779,0.048381,T0,0
0.106529,A,0.542431,0.379560,T0,1
0.104801,C,0.396204,0.271528,T0,0
0.916066,C,,0.318732,T0,0
0.167040,C,0.083442,0.926246,T0,0
0.355389,A,0.909622,0.125472,T0,0
0.417602,B,0.912454,0.236177,T0,0
0.671924,C,0.329500,0.571546,T0,0
0.610261,B,0.542029,0.421956,T0,0
0.309671,B,0.711516,0.110642,T0,0
0.551183,A,,0.976876,T0,0
0.654693,A,0.824989,0.678632,T0,0
0.884373,A,0.957406,0.144019,T0,0
0.189834,B,0.587967,0.780997,T0,0
0.569958,C,0.084711,0.795953,T0,0
0.083635,B,,0.588451,T0,0
0.561870,B,0.744649,0.815340,T0,0
0.523250,B,0.216687,0.622390,T0,0
0.245586,A,0.861205,0.626715,T0,0
