VAR1,VAR2,VAR3,VAR4,VAR5,TRAITEMENT,CIBLE
0.670252,B,0.239010,0.868766,0.427977,T0,0
0.307535,B,,0.324353,0.983893,T0,0
0.536652,B,0.540732,0.710095,0.882727,T0,0
0.530405,B,,0.911187,0.561207,T0,0
0.918183,C,0.719102,0.873533,0.545126,T0,0
0.285603,C,,0.378979,0.308047,T0,0
0.499443,C,0.992257,0.357177,0.077785,T0,0
0.595297,A,,0.120147,0.959828,T0,0
0.804116,A,0.291246,0.837614,0.541715,T0,0
0.739214,A,0.246022,0.925519,0.334027,T0,0
0.318884,A,0.053218,0.573485,0.540779,T0,1
0.476780,C,0.493594,0.152690,0.556466,T0,0
0.065208,B,0.745119,0.979519,0.187554,T0,0
0.557078,C,0.864354,0.261748,0.252736,T0,0
0.195210,B,0.583923,0.663947,0.334212,T0,0
0.983335,A,0.580991,0.925053,0.370773,T0,0
0.407203,C,0.136789,0.959287,0.175840,T0,0
0.079754,B,0.353793,0.214913,0.467792,T0,0
0.043271,A,0.001169,0.538288,0.618067,T0,1
0.859163,A,0.813548,0.817059,0.971571,T0,0
0.283890,C,0.050406,0.769960,0.589244,T0,0
0.352277,A,0.221738,0.416667,0.786783,T0,0
0.143131,A,0.560642,0.091648,0.992151,T0,0
0.864629,B,,0.818041,0.083075,T0,0
0.137284,B,0.872362,0.523556,0.030050,T0,0
0.557519,C,0.752999,0.956582,0.451871,T0,0
0.613456,C,0.290671,0.049608,0.131500,T0,0
0.268872,B,0.642255,0.326641,0.722788,T0,0
0.524560,B,,0.699302,0.954347,T0,0
0.851620,A,0.532817,0.394570,0.671929,T0,0
0.686623,B,0.406995,0.705872,0.351276,T0,0
0.054193,B,,0.504016,0.354814,T0,0
0.097422,C,0.364751,0.423527,0.966171,T0,0
0.009409,C,0.642556,0.515241,0.750665,T0,0
0.382768,B,0.355208,0.942496,0.114516,T0,0
0.519589,C,0.583493,0.789393,0.864061,T0,0
0.071168,B,0.066237,0.004026,0.874131,T0,0
0.043845,C,,0.003199,0.357602,T0,0
0.717433,C,0.817555,0.837326,0.694663,T0,0
0.453621,C,0.191251,0.783091,0.970781,T0,0
0.800188,A,0.930962,0.827636,0.299765,T0,0
0.303535,B,0.095639,0.165912,0.051453,T0,0
0.667419,B,0.303127,0.001796,0.373438,T0,0
0.785001,B,0.174191,0.026609,0.650027,T0,0
0.749337,A,0.367831,0.914158,0.070989,T0,0
0.440104,B,0.852419,0.531302,0.965750,T0,0
0.142455,B,0.778325,0.127498,0.941463,T0,0
0.397988,B,,0.940635,0.148932,T1,0
0.937297,C,0.151104,0.619075,0.210511,T1,0
0.587266,B,0.320241,0.318920,0.550453,T1,0
0.586445,C,0.817023,0.088322,0.598795,T1,0
0.154217,B,0.165585,0.978240,0.530484,T1,1
0.520618,B,0.165486,0.446945,0.934233,T1,0
0.431074,B,0.753512,0.575549,0.450448,T1,1
0.808680,A,0.692006,0.477148,0.795107,T1,0
0.889408,A,0.257854,0.889686,0.443035,T1,0
0.625598,B,,0.483736,0.131600,T1,0
0.905164,B,0.548551,0.316350,0.980600,T1,0
0.383684,B,0.792149,0.775835,0.929960,T1,0
0.376082,A,0.323005,0.357435,0.849103,T1,0
0.874567,A,0.189971,0.575578,0.123476,T1,0
0.849501,C,0.044767,0.059634,0.887461,T1,0
0.673419,A,0.040950,0.066617,0.010791,T1,0
0.805022,A,0.568131,0.237111,0.205818,T1,0
0.885104,C,0.130315,0.198835,0.328988,T1,0
0.098551,C,0.430086,0.366858,0.510514,T1,1
0.870358,A,0.679664,0.792387,0.100514,T1,0
0.024055,B,0.444521,0.375671,0.409963,T1,1
0.054598,B,0.703577,0.193988,0.703005,T1,1
0.875464,A,0.053722,0.865125,0.738693,T1,0
0.221318,C,0.235569,0.871817,0.915501,T1,0
0.359443,B,0.864899,0.629693,0.793538,T1,0
0.858959,A,0.642171,0.777142,0.151157,T1,0
0.778998,C,0.504751,0.957502,0.639036,T1,0
0.524328,B,0.494680,0.358626,0.281246,T1,0
0.386178,B,,0.960218,0.788426,T1,1
0.779361,B,0.097217,0.017631,0.249471,T1,0
0.241251,B,0.864569,0.525831,0.897771,T1,0
0.540485,B,0.471859,0.158636,0.668039,T1,0
0.220008,A,0.432234,0.829600,0.833435,T1,0
0.305486,A,0.680373,0.268335,0.327764,T1,0
0.950375,B,0.216955,0.433130,0.498989,T1,0
0.133484,A,,0.332363,0.054581,T1,0
0.260488,C,0.211863,0.487394,0.119737,T1,0
0.728234,A,0.950156,0.976177,0.454055,T1,0
0.185285,A,0.284562,0.233174,0.427544,T1,0
0.271107,A,0.962425,0.382879,0.179441,T1,0
0.927037,C,0.991623,0.539570,0.313420,T1,0
0.199296,B,0.554231,0.929917,0.304977,T1,1
0.295569,A,0.501893,0.605319,0.057530,T1,0
0.207496,C,0.321974,0.117313,0.599915,T1,1
0.130353,B,0.755562,0.711700,0.031552,T1,0
0.160629,B,0.516035,0.838031,0.371497,T1,1
0.954030,B,0.213638,0.076622,0.642668,T1,0
0.622933,B,0.707313,0.666534,0.350740,T1,0
0.789535,A,,0.775616,0.122223,T1,0
0.741502,B,0.051390,0.748305,0.392590,T1,0
0.068911,C,,0.246414,0.483930,T1,1
0.057273,C,0.366481,0.464092,0.639162,T1,1
0.491512,C,0.588688,0.985578,0.407819,T1,1
0.615601,B,0.176431,0.533252,0.003603,T1,0
0.904576,A,0.825058,0.055248,0.771061,T1,0
0.528159,B,0.571688,0.347520,0.679424,T1,0
0.553586,A,0.008494,0.983087,0.614608,T1,0
0.721933,C,0.106232,0.089986,0.252674,T1,0
0.626032,B,,0.534054,0.704273,T1,0
0.564606,A,,0.367756,0.374189,T1,0
0.486496,B,0.465632,0.205618,0.331699,T1,1
0.804083,A,0.083793,0.514150,0.600018,T1,0
0.494312,B,0.512555,0.857823,0.224598,T1,1
0.702305,B,0.967316,0.623902,0.341238,T1,0
0.699038,A,0.148093,0.783458,0.569620,T1,0
0.954977,C,0.472525,0.903712,0.839848,T1,0
0.040741,B,0.516244,0.757772,0.252824,T1,1
0.281051,C,0.581012,0.115665,0.819571,T1,0
0.476383,C,0.900220,0.420989,0.868151,T1,0
0.063321,C,0.854519,0.196535,0.002778,T1,0
0.508090,C,0.040773,0.631165,0.970279,T1,0
0.113224,C,0.310245,0.711358,0.659638,T1,1
0.386131,A,0.136895,0.316119,0.292045,T1,0
0.310047,A,0.279682,0.975077,0.730837,T1,0
0.362045,A,0.381673,0.043929,0.515424,T1,0
0.134993,B,0.389720,0.136314,0.751416,T1,1
0.300831,C,0.775527,0.851954,0.390693,T1,1
0.485104,B,0.260716,0.822784,0.230203,T1,1
0.569510,A,0.747765,0.676271,0.309042,T1,0
0.705312,A,0.100713,0.097236,0.748010,T1,0
0.485240,A,0.734853,0.355688,0.522366,T1,0
0.045231,B,,0.552216,0.381200,T1,1
0.047968,C,0.160523,0.603949,0.794022,T1,1
0.050140,C,0.899898,0.055306,0.314971,T1,0
0.166352,B,0.471723,0.698449,0.966494,T1,0
0.232362,C,0.093949,0.481053,0.762563,T1,1
0.753774,B,0.855280,0.037368,0.030729,T1,0
0.907653,C,0.473507,0.887849,0.731070,T1,0
0.026109,B,0.306945,0.960811,0.820295,T1,0
0.388530,C,0.190919,0.005945,0.842993,T1,0
0.116339,C,,0.716858,0.826183,T1,0
0.510383,C,0.101420,0.327938,0.441891,T1,0
0.693694,B,0.518965,0.907119,0.277498,T1,0
0.579826,B,,0.284613,0.653929,T1,0
0.534174,B,0.276526,0.173474,0.106118,T1,0
0.093867,A,0.966753,0.370927,0.000862,T1,0
0.010057,B,0.467341,0.533376,0.935966,T1,0
0.043017,C,0.445452,0.339155,0.562134,T1,1
0.577045,C,0.869801,0.589040,0.198977,T1,0
0.135727,A,0.786768,0.496237,0.476562,T1,0
0.162570,B,0.495561,0.782634,0.678176,T1,1
0.889489,B,,0.170250,0.512382,T1,0
0.534343,B,0.180878,0.936195,0.947295,T1,0
0.442385,B,0.263150,0.774375,0.380327,T1,1
0.157737,A,0.106649,0.129846,0.820359,T1,0
0.223207,B,0.084624,0.110609,0.737184,T1,1
0.929840,A,0.339542,0.176313,0.306501,T1,0
0.433788,C,0.060403,0.556716,0.668496,T1,1
0.874566,B,0.645512,0.260708,0.088033,T1,0
0.339959,A,0.701489,0.466024,0.137275,T1,0
0.661036,B,0.330964,0.739797,0.143417,T1,0
0.955094,C,0.183782,0.244776,0.934039,T1,0
0.127307,B,0.089031,0.272685,0.334449,T1,1
0.267208,B,0.528766,0.000419,0.502467,T1,1
0.391155,B,0.876009,0.327823,0.045557,T1,0
0.089499,A,0.198350,0.840401,0.223557,T1,0
0.647009,C,0.899301,0.214531,0.382830,T1,0
0.468648,A,0.147761,0.580435,0.961339,T1,0
0.656521,A,0.793049,0.370723,0.809137,T1,0
0.757400,C,0.449657,0.140875,0.088397,T1,0
0.037485,B,0.248294,0.860990,0.393443,T1,1
0.604544,B,0.213131,0.645195,0.333409,T1,0
0.039434,B,0.325915,0.074635,0.897691,T1,0
0.984919,C,0.226469,0.401391,0.470183,T1,0
0.326544,B,0.454775,0.098915,0.685530,T1,1
0.347758,B,0.081214,0.112949,0.146145,T1,0
0.520476,A,0.339346,0.693465,0.541387,T1,0
0.854088,C,0.270935,0.283492,0.283357,T1,0
0.090657,C,0.875212,0.163648,0.874397,T1,0
0.669423,C,0.303269,0.703661,0.464771,T1,0
0.337174,B,0.436142,0.078315,0.442551,T1,1
0.385746,B,0.305449,0.653914,0.027157,T1,0
0.627951,C,0.141890,0.296857,0.639273,T1,0
0.072834,B,,0.318178,0.535821,T1,0
0.314227,C,0.852600,0.166994,0.477540,T1,0
0.810607,C,0.402929,0.517537,0.912801,T1,0
0.546046,B,0.363992,0.626590,0.864977,T1,0
0.621256,C,0.593936,0.626426,0.531124,T1,0
0.799827,C,0.218431,0.899418,0.529882,T1,0
0.290562,C,0.257793,0.467564,0.403215,T1,1
0.515358,A,0.974489,0.077902,0.656949,T1,0
0.034121,C,0.512475,0.825532,0.547188,T1,1
0.945036,B,0.250496,0.519387,0.966849,T1,0
0.485438,C,0.321483,0.246423,0.341061,T1,1
0.560902,B,0.741961,0.825467,0.837396,T1,0
0.292327,B,0.331025,0.114615,0.287770,T1,1
0.597480,C,0.213900,0.381890,0.647566,T1,0
0.452312,A,0.586016,0.874521,0.061064,T1,0
0.142137,B,0.730894,0.531656,0.411568,T1,1
0.017933,B,0.354279,0.379412,0.535223,T1,1
0.650571,C,0.814700,0.640961,0.495983,T1,0
0.769293,A,0.618304,0.670943,0.640870,T1,0
0.843157,A,0.867681,0.516050,0.669959,T1,0
0.077323,B,0.469935,0.382999,0.296424,T1,1
0.572355,A,0.891102,0.587830,0.617812,T1,0
0.938260,A,,0.443513,0.409430,T1,0
0.247047,B,0.299920,0.131399,0.390069,T1,1
0.839002,B,0.597861,0.171215,0.991020,T1,0
0.508425,B,0.577315,0.018404,0.490294,T1,0
0.755306,A,0.221882,0.007870,0.806866,T1,0
0.616476,C,0.418154,0.475277,0.472307,T1,0
0.683575,C,0.807657,0.289825,0.823414,T1,0
0.075757,B,,0.117595,0.463363,T1,1
0.795886,B,0.738878,0.311197,0.466805,T1,0
0.380181,C,0.161903,0.070031,0.067167,T1,0
0.493068,C,0.489195,0.488555,0.172271,T1,0
0.227708,C,0.654364,0.730396,0.571118,T1,1
0.033582,C,0.202290,0.609920,0.705555,T1,1
0.552810,B,0.890226,0.305773,0.866279,T1,0
0.446741,B,0.258829,0.201859,0.863952,T1,0
0.927310,C,0.258939,0.623169,0.583833,T1,0
0.357949,B,0.928121,0.834945,0.041786,T1,0
0.811354,B,0.123395,0.416304,0.705760,T1,0
0.066706,C,0.701635,0.215003,0.794098,T1,1
0.440551,C,,0.699322,0.698092,T1,1
0.657118,B,0.334034,0.087442,0.015000,T1,0
0.516558,B,,0.128412,0.618331,T1,0
0.940255,C,0.111241,0.186791,0.885112,T1,0
0.475861,A,0.427586,0.308841,0.854950,T1,0
0.216672,B,0.497416,0.457314,0.251961,T1,1
0.282723,A,,0.947708,0.241179,T1,0
0.500242,B,0.523825,0.658590,0.137648,T1,0
0.383292,B,0.711075,0.090893,0.553879,T1,1
0.537244,C,0.462107,0.746329,0.910727,T1,0
0.612331,C,0.537799,0.043214,0.870208,T1,0
0.791369,C,0.037278,0.530305,0.046052,T1,0
0.129706,B,0.156842,0.473181,0.021036,T1,0
0.772766,A,0.969183,0.116261,0.492412,T1,0
0.782982,B,0.126445,0.561579,0.842221,T1,0
0.901490,C,0.253991,0.817976,0.424754,T1,0
0.173270,A,0.719099,0.331091,0.483342,T1,0
0.442118,C,0.728066,0.869724,0.879344,T1,0
0.145824,B,0.094988,0.285376,0.031999,T1,0
0.618862,B,0.271098,0.912180,0.156133,T1,0
0.191644,B,0.218931,0.471257,0.287713,T1,1
0.924344,C,0.242709,0.843968,0.544890,T1,0
0.294307,B,0.338336,0.188015,0.571163,T1,1
0.552681,C,0.911040,0.544503,0.792191,T1,0
0.224763,C,0.920404,0.425215,0.684805,T1,0
0.774361,C,0.705151,0.561585,0.953183,T1,0
0.946270,B,,0.402453,0.587114,T1,0
0.024944,A,0.476927,0.398882,0.295959,T1,0
0.454354,C,0.257515,0.474011,0.605068,T1,1
0.830793,A,0.230256,0.784172,0.317352,T1,0
0.020036,B,0.627589,0.240417,0.644103,T1,1
0.918390,A,0.058371,0.759659,0.661413,T1,0
0.316721,A,0.095956,0.653605,0.399250,T1,0
0.683569,C,0.251078,0.916070,0.031184,T1,0
0.523871,C,0.374931,0.124501,0.656882,T1,0
0.662562,B,0.045560,0.582328,0.127674,T1,0
0.117194,C,0.566739,0.827014,0.144996,T1,0
0.559167,B,0.597435,0.189659,0.769647,T1,0
0.818778,C,0.631611,0.879256,0.163047,T1,0
0.914270,C,0.092199,0.525704,0.859095,T1,0
0.144061,B,0.396426,0.061158,0.728852,T1,1
0.549663,A,,0.739888,0.195738,T1,0
0.876387,A,,0.128337,0.197302,T1,0
0.215067,C,0.468237,0.698218,0.319299,T1,1
0.201950,C,0.935508,0.245424,0.901971,T1,0
0.254111,A,0.227607,0.696548,0.640381,T1,0
0.139741,A,0.113070,0.520259,0.261260,T1,0
0.138678,A,0.518224,0.458165,0.069831,T1,0
0.644617,A,0.535632,0.093086,0.512933,T1,0
0.222538,A,,0.794206,0.483448,T1,0
0.330340,C,0.683329,0.807132,0.108763,T1,0
0.251683,A,,0.928686,0.304396,T1,0
0.082208,C,0.424209,0.307246,0.390920,T1,1
0.403907,A,,0.744463,0.775659,T1,0
0.569387,B,,0.530602,0.774820,T1,0
0.433364,B,0.764531,0.348578,0.615248,T1,1
0.942377,A,0.230761,0.181885,0.598461,T1,0
0.822967,A,,0.146936,0.874202,T1,0
0.943694,C,0.591504,0.912055,0.269959,T1,0
0.383336,A,0.092627,0.068583,0.303879,T1,0
0.659019,A,0.830530,0.037231,0.105666,T1,0
0.297693,B,0.174802,0.327941,0.335018,T1,1
0.292937,A,0.863186,0.581666,0.251329,T1,0
0.137604,C,0.243346,0.697002,0.513250,T1,1
0.479784,A,0.510628,0.529118,0.435865,T1,0
0.732590,C,0.459712,0.148267,0.617143,T1,0
0.281831,A,0.844131,0.754828,0.712545,T1,0
0.279294,C,0.474679,0.070993,0.352713,T1,1
0.898495,C,0.891243,0.085932,0.546426,T1,0
0.760660,A,0.435937,0.770198,0.162558,T1,0
0.132476,B,0.708407,0.882553,0.315115,T1,1
0.539913,B,,0.199645,0.462581,T1,0
0.106753,A,,0.608105,0.046167,T1,0
0.216704,B,0.649477,0.661829,0.252044,T1,1
0.781007,A,0.867444,0.463200,0.639133,T1,0
0.733915,C,0.131589,0.563603,0.092407,T1,0
0.680636,A,0.263640,0.332903,0.554719,T1,0
0.361287,B,0.726877,0.937267,0.087854,T1,0
0.111080,C,0.945951,0.396695,0.604113,T1,0
0.402187,B,0.792907,0.733296,0.058082,T1,0
0.341736,C,0.182306,0.903390,0.444479,T1,1
0.278730,B,0.520984,0.582963,0.543641,T1,1
0.582593,B,0.255525,0.777431,0.572978,T1,0
0.721179,A,0.671284,0.154582,0.436251,T1,0
0.438101,B,0.453503,0.959850,0.283098,T1,1
0.465670,C,0.896326,0.929400,0.097374,T1,0
0.680824,A,0.836646,0.955183,0.013804,T1,0
0.661502,C,0.516233,0.152740,0.538252,T1,0
0.651690,A,0.521710,0.642203,0.271578,T1,0
0.868279,C,0.875658,0.457204,0.209075,T1,0
0.925762,A,0.817222,0.069160,0.286214,T1,0
0.464189,C,0.918538,0.588623,0.554588,T1,0
0.959152,A,0.247991,0.721043,0.900198,T1,0
0.403691,C,0.213661,0.946318,0.408531,T1,1
0.648070,C,0.615677,0.639297,0.512733,T1,0
0.397434,B,0.436418,0.385767,0.689918,T1,1
0.102465,C,0.535345,0.979187,0.273566,T1,1
0.729723,B,0.972395,0.429130,0.652654,T1,0
0.831466,A,0.781041,0.004050,0.722824,T1,0
0.004636,A,0.361450,0.353611,0.324760,T1,0
0.598774,B,0.221974,0.066805,0.022770,T1,0
0.000536,C,0.087365,0.001411,0.547466,T1,1
0.469930,B,,0.783186,0.563862,T1,0
0.023483,C,0.546959,0.536322,0.750403,T1,1
0.685350,B,0.924708,0.747679,0.997452,T1,0
0.069006,A,0.818382,0.130500,0.355679,T1,0
0.910435,B,0.933513,0.237853,0.603051,T1,0
0.277592,C,,0.175289,0.176034,T1,0
0.611878,B,0.412813,0.525148,0.975460,T1,0
0.410525,A,,0.436117,0.785209,T1,0
0.516801,A,0.101811,0.075204,0.715113,T1,0
0.980600,A,0.092557,0.590925,0.834218,T1,0
0.470630,B,0.717296,0.316020,0.862932,T1,0
0.289276,C,,0.043694,0.678289,T1,1
0.407067,B,,0.902944,0.560165,T1,1
0.222955,C,0.343661,0.461545,0.689870,T1,1
0.046165,B,0.133786,0.139739,0.647418,T1,1
0.098069,A,0.322378,0.979098,0.539682,T1,0
0.071001,B,0.948239,0.655674,0.518881,T1,0
0.189273,B,0.151840,0.148077,0.844864,T1,0
0.277588,A,0.783147,0.156619,0.768226,T1,0
0.532291,A,0.032330,0.935835,0.592666,T1,0
0.807943,C,0.090423,0.975438,0.539898,T1,0
0.823638,C,0.912926,0.719282,0.655005,T1,0
0.833992,C,0.331030,0.080342,0.595973,T1,0
0.774283,C,0.742323,0.892429,0.206523,T1,0
0.531543,A,0.112473,0.444690,0.969751,T1,0
0.608371,C,0.855504,0.804475,0.431810,T1,0
0.313296,B,0.048815,0.748099,0.582812,T1,1
0.380422,A,,0.213148,0.609185,T1,0
0.236768,B,0.299872,0.466322,0.859773,T1,0
0.233467,B,0.210274,0.412981,0.157123,T1,0
0.425978,A,0.498202,0.867081,0.704989,T1,0
0.797661,C,0.149397,0.246618,0.303597,T1,0
0.513787,C,0.581200,0.602358,0.147592,T1,0
0.289424,B,0.544835,0.223542,0.229593,T1,1
0.167743,A,0.112594,0.655960,0.490816,T1,0
0.513137,C,,0.442410,0.482414,T1,0
0.920855,C,0.572346,0.880431,0.731516,T1,0
0.018716,B,0.736812,0.659691,0.863146,T1,0
0.773751,B,0.198518,0.072670,0.962980,T1,0
0.781344,B,0.285037,0.242340,0.747062,T1,0
0.608449,A,0.114296,0.469520,0.236701,T1,0
0.002752,A,,0.482907,0.212725,T1,0
0.772673,A,0.674778,0.042061,0.022767,T1,0
0.901935,C,0.434720,0.021298,0.688327,T1,0
0.652409,A,0.323389,0.972147,0.127369,T1,0
0.941650,C,0.739293,0.396512,0.865174,T1,0
0.609535,A,0.504011,0.574168,0.752632,T1,0
0.238899,A,0.328842,0.237173,0.931070,T1,0
0.097493,C,0.833633,0.976017,0.442173,T1,0
0.551150,A,,0.650837,0.124128,T1,0
0.781510,A,0.178144,0.059803,0.924835,T1,0
0.722502,B,0.717206,0.403421,0.352266,T1,0
0.669490,A,0.540531,0.301713,0.442886,T1,0
0.990263,B,0.243586,0.911478,0.074593,T1,0
0.887151,C,0.948272,0.851304,0.488366,T1,0
0.309646,A,0.440131,0.794539,0.815798,T1,0
0.095895,A,0.519115,0.861901,0.191501,T1,0
0.797166,A,,0.425187,0.824463,T1,0
0.873729,B,0.601841,0.337530,0.612374,T1,0
0.699039,C,0.565638,0.311904,0.663478,T1,0
0.749411,C,0.996928,0.306430,0.011719,T1,0
0.790475,A,0.961618,0.262105,0.747519,T1,0
0.471765,B,0.440735,0.985187,0.772734,T1,1
0.971832,C,0.057616,0.150229,0.774641,T1,0
0.605098,C,0.000909,0.715571,0.464209,T1,0
0.285909,B,0.441601,0.328804,0.998596,T1,0
0.109145,B,0.675514,0.538338,0.198631,T1,0
0.862478,C,,0.553787,0.775846,T1,0
0.211326,B,0.449947,0.087258,0.933788,T1,0
0.448165,B,0.527297,0.603630,0.566593,T1,1
0.406170,B,0.445028,0.922795,0.036870,T1,0
0.708333,B,0.308024,0.613611,0.470867,T1,0
0.712817,A,0.866935,0.677928,0.714777,T1,0
0.578934,B,0.219296,0.172747,0.114259,T1,0
0.958274,A,0.232639,0.769279,0.120442,T1,0
0.072164,C,0.211613,0.084319,0.985755,T1,0
0.578945,B,0.787905,0.112777,0.959102,T1,0
0.274367,B,0.358452,0.027863,0.575503,T1,1
0.535247,C,0.423844,0.239547,0.716643,T1,0
0.618718,A,0.191911,0.859782,0.629978,T1,0
0.752008,C,0.215118,0.649419,0.422247,T1,0
0.301972,C,0.335032,0.173274,0.409083,T1,1
0.033183,B,0.034869,0.441928,0.100155,T1,0
0.787070,B,0.153066,0.960402,0.061725,T1,0
0.045025,A,0.708684,0.806217,0.376391,T1,0
0.053568,B,0.576720,0.678657,0.403535,T1,1
0.288230,C,0.097849,0.453349,0.500469,T1,1
0.601950,B,,0.141303,0.914772,T1,0
0.810134,B,0.406794,0.569955,0.593496,T1,0
0.253553,B,0.597010,0.891415,0.351680,T1,1
0.414406,B,0.963703,0.069060,0.735911,T1,0
0.628495,A,0.954861,0.240294,0.067942,T1,0
0.257568,A,0.486482,0.202549,0.432752,T1,0
0.745052,B,0.042812,0.087677,0.229435,T1,0
0.046245,C,0.862649,0.278658,0.934390,T1,0
0.815628,C,0.896319,0.015965,0.433324,T1,0
0.625723,A,0.195938,0.442526,0.534929,T1,0
0.424486,B,0.319692,0.900300,0.897302,T1,0
0.322217,A,0.012722,0.177540,0.157708,T1,0
0.442825,A,0.397879,0.179151,0.048325,T1,0
0.845397,A,0.538130,0.308673,0.720347,T1,0
0.199903,B,0.413079,0.196835,0.584600,T1,1
0.842654,B,0.809885,0.473926,0.047976,T1,0
0.330404,A,0.158864,0.943279,0.664492,T1,0
0.503324,C,0.952668,0.717211,0.067233,T1,0
0.021991,A,0.811057,0.047482,0.828613,T1,0
0.144353,C,0.842773,0.563682,0.895472,T1,0
0.255296,B,0.922097,0.886775,0.014939,T1,0
0.562843,C,0.187276,0.662518,0.200069,T1,0
0.571140,A,0.101175,0.206435,0.714631,T1,0
0.358845,B,0.492625,0.574515,0.176273,T1,0
0.898391,A,0.429986,0.737753,0.949500,T1,0
0.634591,A,0.152617,0.431203,0.750611,T1,0
0.137191,A,,0.277490,0.936887,T1,0
0.880327,B,0.707162,0.293120,0.729773,T1,0
0.102834,B,0.147246,0.477091,0.717532,T1,1
0.793411,A,0.342964,0.891601,0.630026,T1,0
0.404323,B,0.819202,0.374471,0.786599,T1,0
0.932866,A,0.109137,0.504223,0.714860,T1,0
0.968321,A,0.986195,0.635286,0.868247,T1,0
0.415858,B,0.305475,0.721629,0.473549,T1,1
0.040026,B,0.725912,0.172778,0.961900,T1,0
0.985125,B,0.555862,0.103222,0.548902,T1,0
0.775467,C,0.169302,0.742007,0.684623,T1,0
0.384673,B,0.030945,0.294756,0.929880,T1,0
0.878193,A,0.117144,0.555575,0.249117,T1,0
0.424824,C,0.439236,0.939067,0.291619,T1,1
0.758547,B,0.776028,0.363401,0.957887,T1,0
0.077613,C,0.622271,0.121810,0.389962,T1,1
0.639519,B,0.799211,0.848323,0.602056,T1,0
0.186162,A,0.034709,0.321158,0.670187,T1,0
0.864779,C,0.671616,0.525373,0.564960,T1,0
0.569245,A,0.006144,0.008319,0.970937,T1,0
0.106957,A,0.333213,0.222587,0.515972,T1,0
0.606703,B,0.478902,0.261158,0.518409,T1,0
0.519283,B,0.919065,0.664683,0.129727,T1,0
0.228034,B,0.891410,0.979118,0.656752,T1,0
0.425136,A,0.114308,0.669479,0.278735,T1,0
0.873858,C,0.601687,0.665891,0.327097,T1,0
0.662571,A,0.871404,0.481167,0.492307,T1,0
0.770961,B,0.637445,0.913360,0.726237,T1,0
0.509442,C,0.956196,0.585016,0.351739,T1,0
0.214047,B,0.344346,0.653093,0.551707,T1,1
0.638968,A,0.183006,0.858926,0.169177,T1,0
0.506881,B,0.782917,0.086549,0.608812,T1,0
0.193407,A,0.645319,0.667460,0.878542,T1,0
0.338687,C,0.080478,0.982706,0.247021,T1,1
0.004096,A,0.702807,0.150597,0.643757,T1,0
0.953844,C,0.998633,0.433060,0.389449,T1,0
0.294975,B,0.514752,0.180014,0.694167,T1,1
0.609065,C,0.905367,0.363997,0.863408,T1,0
0.435975,A,0.770286,0.878790,0.302616,T1,0
0.609697,A,0.426163,0.768724,0.573249,T1,0
0.855481,B,0.863797,0.304465,0.730131,T1,0
0.402552,C,0.897120,0.786724,0.412858,T1,0
0.095365,C,0.313164,0.848601,0.539036,T1,1
0.536880,B,0.025755,0.358848,0.177188,T1,0
0.459779,B,,0.407726,0.573296,T1,0
0.895654,B,,0.150754,0.669749,T1,0
0.541428,C,0.714052,0.523351,0.601878,T1,0
0.422768,C,,0.735717,0.330356,T1,0
0.568039,B,0.487268,0.810482,0.259659,T1,0
0.712767,B,0.711619,0.638615,0.310981,T1,0
0.776927,B,0.695729,0.837987,0.022415,T1,0
0.317815,C,0.266143,0.671143,0.276620,T1,1
0.578208,B,0.802346,0.906007,0.627609,T1,0
0.143242,C,0.221521,0.250592,0.109748,T1,0
0.623247,A,0.059596,0.913805,0.020665,T1,0
0.716016,A,0.079186,0.695534,0.758332,T1,0
0.711272,A,0.511689,0.464088,0.932665,T1,0
0.185789,B,0.925278,0.013074,0.169711,T1,0
0.543201,A,,0.188978,0.457866,T1,0
0.564131,A,0.873739,0.694245,0.073977,T1,0
0.714723,A,0.574476,0.245874,0.467188,T1,0
0.222419,A,0.743315,0.419219,0.246827,T1,0
0.606835,B,0.498997,0.371380,0.844157,T1,0
0.443433,A,0.100015,0.116026,0.021752,T1,0
0.355844,B,0.059742,0.311944,0.837747,T1,0
0.930918,A,0.509487,0.112439,0.247961,T1,0
0.018518,A,0.758872,0.142495,0.435006,T1,0
0.847978,B,,0.656448,0.043476,T1,0
0.944185,C,0.848365,0.872254,0.001710,T1,0
0.001203,A,0.037924,0.556477,0.299473,T1,0
0.515181,C,0.406634,0.724432,0.550185,T1,0
0.104870,B,0.890099,0.352627,0.573371,T1,0
0.682924,C,0.227611,0.282768,0.119613,T1,0
0.054991,C,0.559214,0.376020,0.709261,T1,1
0.956458,B,0.016349,0.491304,0.570738,T1,0
0.999368,C,0.290915,0.151386,0.183483,T1,0
0.988127,B,0.578742,0.065828,0.533136,T1,0
0.911223,A,,0.059918,0.464319,T1,0
0.586314,C,0.497458,0.081972,0.697266,T1,0
0.345668,A,0.408915,0.768323,0.136445,T1,0
0.721399,A,0.459286,0.170247,0.701447,T1,0
0.618259,A,0.522913,0.686532,0.375377,T1,0
0.401378,A,0.515801,0.055108,0.809353,T1,0
0.204764,B,0.905572,0.558260,0.514253,T1,0
0.397187,C,0.100130,0.671917,0.939422,T1,0
0.339191,C,0.975283,0.071703,0.423765,T1,0
0.459793,A,0.158332,0.299626,0.824692,T1,0
0.346954,A,0.667080,0.576148,0.225487,T1,0
0.142526,A,0.156125,0.618649,0.928982,T1,0
